lambda_nm,distance_m,mod_scheme,SNR_dB,rate_Mbps,unit_flux,P_RX_W,photons_per_bit,detected_electrons_per_bit,N_dark,N_th,N_rin,N_bg,BER
532.0,14.0,OOK,65.01593214166564,0.0,5.038968002471932,0.050389680024719316,6742959496.214579,3371479748.1072893,133.8162793037529,3581359321340.0015,0.0006742959496214579,3.1954559282899058,0.0
532.0,15.0,PPM,63.02310348575587,0.0,4.005900590979035,0.04005900590979035,5360547123.4551935,2680273561.7275968,133.8162793037529,3581359321340.0015,0.0005360547123455194,3.1954559282899058,0.0
532.0,15.0,M-PAM,63.02310348575587,0.0,4.005900590979035,0.04005900590979035,5360547123.4551935,2680273561.7275968,133.8162793037529,3581359321340.0015,0.0005360547123455194,3.1954559282899058,0.0
532.0,15.0,OFDM+QAM,63.02310348575587,0.0,4.005900590979035,0.04005900590979035,5360547123.4551935,2680273561.7275968,133.8162793037529,3581359321340.0015,0.0005360547123455194,3.1954559282899058,0.0
532.0,15.0,OOK,63.02310348575587,0.0,4.005900590979035,0.04005900590979035,5360547123.4551935,2680273561.7275968,133.8162793037529,3581359321340.0015,0.0005360547123455194,3.1954559282899058,0.0
532.0,16.0,PPM,61.01970360345113,0.0,3.180754671403384,0.03180754671403384,4256367555.05232,2128183777.52616,133.8162793037529,3581359321340.0015,0.000425636755505232,3.1954559282899058,0.0
532.0,16.0,M-PAM,61.01970360345113,0.0,3.180754671403384,0.03180754671403384,4256367555.05232,2128183777.52616,133.8162793037529,3581359321340.0015,0.000425636755505232,3.1954559282899058,0.0
532.0,16.0,OFDM+QAM,61.01970360345113,0.0,3.180754671403384,0.03180754671403384,4256367555.05232,2128183777.52616,133.8162793037529,3581359321340.0015,0.000425636755505232,3.1954559282899058,0.0
532.0,16.0,OOK,61.01970360345113,0.0,3.180754671403384,0.03180754671403384,4256367555.05232,2128183777.52616,133.8162793037529,3581359321340.0015,0.000425636755505232,3.1954559282899058,0.0
532.0,17.0,PPM,58.996213608485306,0.0,2.5197396728852417,0.025197396728852416,3371821878.3955846,1685910939.1977923,133.8162793037529,3581359321340.0015,0.00033718218783955847,3.1954559282899058,0.0
