lambda_nm,distance_m,mod_scheme,SNR_dB,rate_Mbps,unit_flux,P_RX_W,photons_per_bit,detected_electrons_per_bit,N_dark,N_th,N_rin,N_bg,BER
450.0,2.0,OOK,45.20726970135905,120.14058741262751,134.63248857950035,1.3463248857950034,76195567789.48479,38097783894.74239,56.595230908542106,1281208064636.4797,0.007619556778948479,3.1954559282899058,0.0
450.0,2.0,OFDM+QAM,45.20726970135905,600.7029370631375,134.63248857950035,1.3463248857950034,76195567789.48479,38097783894.74239,56.595230908542106,1281208064636.4797,0.007619556778948479,3.1954559282899058,0.0
450.0,2.0,M-PAM,45.20726970135905,0.0,134.63248857950035,1.3463248857950034,76195567789.48479,38097783894.74239,56.595230908542106,1281208064636.4797,0.007619556778948479,3.1954559282899058,0.0
450.0,2.0,PPM,45.20726970135905,60.070293706313755,134.63248857950035,1.3463248857950034,76195567789.48479,38097783894.74239,56.595230908542106,1281208064636.4797,0.007619556778948479,3.1954559282899058,0.0
500.0,2.0,OOK,44.92457609281118,119.38934054300174,125.8587427649955,1.258587427649955,79144495651.59692,39572247825.79846,62.88358989838013,1581738351403.062,0.007914449565159692,3.1954559282899058,0.0
500.0,2.0,OFDM+QAM,44.92457609281118,596.9467027150087,125.8587427649955,1.258587427649955,79144495651.59692,39572247825.79846,62.88358989838013,1581738351403.062,0.007914449565159692,3.1954559282899058,0.0
500.0,2.0,M-PAM,44.92457609281118,0.0,125.8587427649955,1.258587427649955,79144495651.59692,39572247825.79846,62.88358989838013,1581738351403.062,0.007914449565159692,3.1954559282899058,0.0
500.0,2.0,PPM,44.92457609281118,59.69467027150087,125.8587427649955,1.258587427649955,79144495651.59692,39572247825.79846,62.88358989838013,1581738351403.062,0.007914449565159692,3.1954559282899058,0.0
532.0,1.0,OOK,46.319552383679856,123.09644726684887,174.16800888002186,1.7416800888002186,116532574610.33762,58266287305.16881,66.90813965187645,1790679660670.0007,0.011653257461033762,3.1954559282899058,0.0
532.0,1.0,OFDM+QAM,46.319552383679856,615.4822363342442,174.16800888002186,1.7416800888002186,116532574610.33762,58266287305.16881,66.90813965187645,1790679660670.0007,0.011653257461033762,3.1954559282899058,0.0
532.0,1.0,M-PAM,46.319552383679856,0.0,174.16800888002186,1.7416800888002186,116532574610.33762,58266287305.16881,66.90813965187645,1790679660670.0007,0.011653257461033762,3.1954559282899058,0.0
532.0,1.0,PPM,46.319552383679856,61.548223633424435,174.16800888002186,1.7416800888002186,116532574610.33762,58266287305.16881,66.90813965187645,1790679660670.0007,0.011653257461033762,3.1954559282899058,0.0
532.0,10.0,OOK,35.064801902518695,93.18979561264692,12.854673398943891,0.12854673398943892,8600822829.557993,4300411414.778996,66.90813965187645,1790679660670.0007,0.0008600822829557993,3.1954559282899058,0.0
532.0,10.0,OFDM+QAM,35.064801902518695,465.94897806323456,12.854673398943891,0.12854673398943892,8600822829.557993,4300411414.778996,66.90813965187645,1790679660670.0007,0.0008600822829557993,3.1954559282899058,0.0
532.0,10.0,M-PAM,35.064801902518695,0.0,12.854673398943891,0.12854673398943892,8600822829.557993,4300411414.778996,66.90813965187645,1790679660670.0007,0.0008600822829557993,3.1954559282899058,0.0
532.0,10.0,PPM,35.064801902518695,46.59489780632346,12.854673398943891,0.12854673398943892,8600822829.557993,4300411414.778996,66.90813965187645,1790679660670.0007,0.0008600822829557993,3.1954559282899058,0.0
532.0,11.0,OOK,34.024908977616604,90.42720844303572,10.11488254597982,0.1011488254597982,6767679739.487454,3383839869.743727,66.90813965187645,1790679660670.0007,0.0006767679739487454,3.1954559282899058,0.0
532.0,11.0,OFDM+QAM,34.024908977616604,452.1360422151787,10.11488254597982,0.1011488254597982,6767679739.487454,3383839869.743727,66.90813965187645,1790679660670.0007,0.0006767679739487454,3.1954559282899058,0.0
532.0,11.0,M-PAM,34.024908977616604,0.0,10.11488254597982,0.1011488254597982,6767679739.487454,3383839869.743727,66.90813965187645,1790679660670.0007,0.0006767679739487454,3.1954559282899058,0.0
532.0,11.0,PPM,34.024908977616604,45.21360422151786,10.11488254597982,0.1011488254597982,6767679739.487454,3383839869.743727,66.90813965187645,1790679660670.0007,0.0006767679739487454,3.1954559282899058,0.0
532.0,12.0,OOK,33.00429197101512,87.71608512302153,7.994904585683821,0.07994904585683821,5349241925.223605,2674620962.6118026,66.90813965187645,1790679660670.0007,0.0005349241925223606,3.1954559282899058,0.0
532.0,12.0,OFDM+QAM,33.00429197101512,438.58042561510763,7.994904585683821,0.07994904585683821,5349241925.223605,2674620962.6118026,66.90813965187645,1790679660670.0007,0.0005349241925223606,3.1954559282899058,0.0
532.0,12.0,M-PAM,33.00429197101512,0.0,7.994904585683821,0.07994904585683821,5349241925.223605,2674620962.6118026,66.90813965187645,1790679660670.0007,0.0005349241925223606,3.1954559282899058,0.0
532.0,12.0,PPM,33.00429197101512,43.858042561510764,7.994904585683821,0.07994904585683821,5349241925.223605,2674620962.6118026,66.90813965187645,1790679660670.0007,0.0005349241925223606,3.1954559282899058,0.0
532.0,13.0,OOK,31.998156608232268,85.04374336272413,6.340634623202214,0.06340634623202214,4242400668.507368,2121200334.253684,66.90813965187645,1790679660670.0007,0.0004242400668507368,3.1954559282899058,0.0
532.0,13.0,OFDM+QAM,31.998156608232268,425.21871681362063,6.340634623202214,0.06340634623202214,4242400668.507368,2121200334.253684,66.90813965187645,1790679660670.0007,0.0004242400668507368,3.1954559282899058,2.7461996204776046e-273
532.0,13.0,M-PAM,31.998156608232268,0.0,6.340634623202214,0.06340634623202214,4242400668.507368,2121200334.253684,66.90813965187645,1790679660670.0007,0.0004242400668507368,3.1954559282899058,2.7461996204776046e-273
532.0,13.0,PPM,31.998156608232268,42.521871681362065,6.340634623202214,0.06340634623202214,4242400668.507368,2121200334.253684,66.90813965187645,1790679660670.0007,0.0004242400668507368,3.1954559282899058,0.0
532.0,14.0,OOK,31.000772837216374,82.39503311899809,5.038968002471932,0.050389680024719316,3371479748.1072893,1685739874.0536447,66.90813965187645,1790679660670.0007,0.0003371479748107289,3.1954559282899058,4.7316936192142435e-276
532.0,14.0,OFDM+QAM,31.000772837216374,411.9751655949904,5.038968002471932,0.050389680024719316,3371479748.1072893,1685739874.0536447,66.90813965187645,1790679660670.0007,0.0003371479748107289,3.1954559282899058,3.748978879230427e-221
532.0,14.0,M-PAM,31.000772837216374,0.0,5.038968002471932,0.050389680024719316,3371479748.1072893,1685739874.0536447,66.90813965187645,1790679660670.0007,0.0003371479748107289,3.1954559282899058,3.748978879230427e-221
532.0,14.0,PPM,31.000772837216374,41.19751655949904,5.038968002471932,0.050389680024719316,3371479748.1072893,1685739874.0536447,66.90813965187645,1790679660670.0007,0.0003371479748107289,3.1954559282899058,0.0
532.0,15.0,OOK,30.0047772519704,79.75049314461663,4.005900590979035,0.04005900590979035,2680273561.7275968,1340136780.8637984,66.90813965187645,1790679660670.0007,0.0002680273561727597,3.1954559282899058,8.550210348868325e-220
532.0,15.0,OFDM+QAM,30.0047772519704,398.7524657230831,4.005900590979035,0.04005900590979035,2680273561.7275968,1340136780.8637984,66.90813965187645,1790679660670.0007,0.0002680273561727597,3.1954559282899058,3.853585811868599e-176
532.0,15.0,M-PAM,30.0047772519704,0.0,4.005900590979035,0.04005900590979035,2680273561.7275968,1340136780.8637984,66.90813965187645,1790679660670.0007,0.0002680273561727597,3.1954559282899058,3.853585811868599e-176
532.0,15.0,PPM,30.0047772519704,39.87524657230831,4.005900590979035,0.04005900590979035,2680273561.7275968,1340136780.8637984,66.90813965187645,1790679660670.0007,0.0002680273561727597,3.1954559282899058,0.0
532.0,16.0,OOK,29.003411832814123,77.09230832123012,3.180754671403384,0.03180754671403384,2128183777.52616,1064091888.76308,66.90813965187645,1790679660670.0007,0.000212818377752616,3.1954559282899058,4.457648627464903e-175
532.0,16.0,OFDM+QAM,29.003411832814123,385.4615416061506,3.180754671403384,0.03180754671403384,2128183777.52616,1064091888.76308,66.90813965187645,1790679660670.0007,0.000212818377752616,3.1954559282899058,2.348340626113862e-140
532.0,16.0,M-PAM,29.003411832814123,0.0,3.180754671403384,0.03180754671403384,2128183777.52616,1064091888.76308,66.90813965187645,1790679660670.0007,0.000212818377752616,3.1954559282899058,2.348340626113862e-140
